GEOID,med_age_E,pop_dens,covid_rate,type,majority_vote
36085,40.1,8618.64466805149,0.07306347794338644,Large central metro,Republican
37007,40.9,41.49879774483392,0.06637950578100205,Non-core,Democrat
37013,46.2,53.66230584418535,0.060176475857744334,Micropolitan,Republican
27093,42.2,38.48243719787237,0.08064102564102564,Non-core,Republican
27099,38.8,56.27358109122818,0.08351445202228384,Micropolitan,Republican
27105,35.7,31.170788829077402,0.15868102288021535,Micropolitan,Republican
27111,46.8,30.469248844616146,0.07058803948003528,Micropolitan,Republican
27117,42.1,20.264228893221272,0.09306027164685908,Non-core,Republican
27123,35,3628.090196444539,0.06758371473263426,Large central metro,Democrat
27129,43.8,14.978876384663845,0.08836514297357875,Non-core,Republican
27135,41.6,9.171351233031634,0.10482029874111277,Non-core,Republican
27141,36,224.48804325579715,0.07935544282436229,Large fringe metro,Republican
27147,39,87.06255563220033,0.0675827407367802,Micropolitan,Republican
27153,43.9,26.729850698950596,0.08847280500356267,Non-core,Republican
27159,41.5,26.227129837502886,0.08034127266263776,Non-core,Republican
27165,39.9,25.871685308298343,0.09117568648360437,Non-core,Republican
29037,39.8,154.7828792581969,0.052585695207004006,Large fringe metro,Republican
29043,37.9,157.89985717897534,0.06312329753945206,Medium metro,Republican
29049,41,50.56360712587643,0.06047016616314199,Large fringe metro,Republican
29055,41.9,31.052825205335964,0.0755117973629424,Non-core,Republican
29061,41.1,14.96586113886085,0.05658362989323843,Non-core,Republican
29067,47.3,14.230176447586537,0.054845396441527035,Non-core,Republican
29073,46.2,28.504552079340918,0.04677571988644045,Non-core,Republican
29079,40.8,22.53199689787488,0.07045269168026101,Non-core,Republican
29083,44.1,31.488872346518445,0.06652692973662626,Non-core,Republican
05147,45.5,10.683615188298099,0.06013718296379008,Non-core,Republican
05137,50.1,20.378523563068374,0.06254551339105105,Non-core,Republican
05139,40.3,37.578873254561294,0.06539663030675474,Micropolitan,Republican
05143,32,261.01589150257803,0.08953068885716493,Medium metro,Republican
05149,40.3,21.785729757157906,0.12234121304841336,Micropolitan,Republican
09003,40.4,1223.8693982400505,0.053058483732037205,Large central metro,Democrat
09005,47.3,201.17673615403586,0.041282818355599236,Micropolitan,Republican
09009,40.3,1430.6295444847028,0.05608815554412113,Medium metro,Democrat
09011,41.4,403.7556200653658,0.04088920332892704,Medium metro,Democrat
09015,41.2,226.9673463856526,0.04586919548523424,Medium metro,Republican
11001,34,11278.950131352462,0.04279488648311568,Large central metro,NA
02016,38.6,1.1905931428106937,0.039181957186544346,Non-core,Democrat
02020,33.6,170.63922158344963,0.07977077875480262,Medium metro,Democrat
02060,42.9,1.751107851675982,0,Non-core,NA
02066,NA,NA,0.0599923576614444,NA,NA
02068,42.1,0.1281162522758025,0.03705991352686844,Non-core,NA
02090,31.3,13.050529471565183,0.05267889812346453,Small metro,NA
02100,44.7,0.8871724962260289,0.010576923076923078,Non-core,NA
02110,38.1,11.928732023457627,0.03283211905130987,Micropolitan,NA
02122,40.8,3.6696188026153274,0.062194935288015105,Non-core,NA
02150,33.9,1.980390072842276,0.07083428745897259,Non-core,NA
02158,24.1,0.4900956955343433,0.10002390057361377,Non-core,NA
02170,35.2,4.3327871933599145,0.060608324539367396,Medium metro,NA
02180,28.3,0.4373527244942738,0.027772247660760502,Non-core,NA
02188,27.8,0.2185119243829836,0.05196971641216476,Non-core,NA
02195,42.8,1.171460007189276,0.009123013537374927,Non-core,NA
02220,39.5,2.9470227289254236,0.03180420903286829,Non-core,NA
02230,40.4,2.8575844868204703,0.013709677419354839,Non-core,NA
02275,49.4,0.8321612071714077,0.011753643629525154,Non-core,NA
02282,36.9,0.0868392836930266,0.08157099697885196,Non-core,NA
08001,33.8,445.4854713679825,0.07794684855996858,Large fringe metro,Democrat
08003,31.8,22.66332818493061,0.05795065950170982,Non-core,Democrat
08007,50.9,9.894909870456825,0.03690395987723632,Non-core,Republican
08009,46,1.3722153012122147,0.05618938961779806,Non-core,Republican
08013,36.6,455.35266938766364,0.04473361188542681,Medium metro,Democrat
08014,37.8,2245.5775865306427,0.038374352331606215,Large fringe metro,Democrat
08017,39.4,0.9829744651098566,0.05091533180778032,Non-core,Republican
08021,38.8,5.79527435713307,0.042755662779788234,Non-core,Republican
08023,51.9,2.8502922980132723,0.046584738496713345,Non-core,Democrat
08027,59.7,6.368583783521717,0.031462585034013606,Non-core,Republican
08029,47.3,27.31399050579237,0.05196178997307347,Non-core,Republican
08033,48.8,2.17959579424367,0.02235597592433362,Non-core,Republican
08035,38.7,426.03688713656345,0.04437982222371207,Large fringe metro,Republican
08037,37,33.08517979923476,0.06107911216378676,Micropolitan,Democrat
08039,46.1,14.081202192829513,0.0384467807535876,Large fringe metro,Republican
08041,34.2,343.41645661217115,0.05728133407265931,Medium metro,Republican
08043,45.1,31.92196973825673,0.09650789758679172,Micropolitan,Republican
08045,36.5,20.92843849706244,0.06390532544378698,Micropolitan,Democrat
08047,49,38.7141687823487,0.02203856749311295,Large fringe metro,Democrat
08049,42.9,8.512027237817186,0.042947127314372974,Non-core,Democrat
08051,34.5,5.222988802881333,0.04255822201205816,Non-core,Democrat
08053,56.1,0.705315324388758,0.017766497461928935,Non-core,Republican
08055,55,4.286523542548222,0.040762463343108506,Non-core,Democrat
08057,51.6,0.8545442686485843,0.023930384336475707,Non-core,Republican
08059,40.3,762.6349392960321,0.05132010087320513,Large fringe metro,Democrat
08061,42.5,0.8179617948388161,0.05186721991701245,Non-core,Republican
08063,38.3,3.2797711741434274,0.06180330182023423,Non-core,Republican
08065,36.7,19.728373853566957,0.058768154922001076,Non-core,Democrat
29063,40.4,26.174913559233502,0.0710853205186327,Small metro,Republican
29053,38.7,30.284029342102073,0.08787931941764603,Non-core,Republican
29057,46.2,15.44661217997631,0.04809089708019553,Non-core,Republican
29059,44,31.557366335954796,0.04141526565520473,Medium metro,Republican
29065,44.7,19.157483415807295,0.04937244296512031,Non-core,Republican
29069,40,52.26960658397059,0.07442633384011597,Micropolitan,Republican
29071,40.7,113.45784976156348,0.06407978449017022,Large fringe metro,Republican
29075,40.4,12.539124925973368,0.10045439792275235,Non-core,Republican
29077,36,442.6227406299892,0.06409514410451131,Medium metro,Republican
29081,43.3,11.289703053619242,0.07931837685423562,Non-core,Republican
29085,55,20.75935440347919,0.052663365140717476,Non-core,Republican
29087,48.5,9.12700042826437,0.07766990291262135,Non-core,Republican
29091,40.9,42.8687719481578,0.05959748427672956,Micropolitan,Republican
29093,45.7,17.331667712307766,0.04309531299150676,Non-core,Republican
29097,36.2,192.26283048012561,0.0829253590309626,Small metro,Republican
29099,39.2,345.39270275380125,0.06786216751419033,Large fringe metro,Republican
29103,44.1,7.428442706320955,0.040331196581196584,Non-core,Republican
29105,40.3,47.132588456085976,0.07014623047254363,Micropolitan,Republican
29109,39.4,62.119761437849235,0.06197205336701666,Non-core,Republican
29111,40.6,19.86369672249632,0.05532296650717703,Micropolitan,Republican
29115,41.8,19.288863493143747,0.03461344113188479,Non-core,Republican
29117,40,27.34722403683407,0.07226763756268462,Non-core,Republican
29121,43.3,18.982596985051007,0.06141100664080479,Non-core,Republican
29123,42.2,25.538664403067422,0.09662600982100428,Non-core,Republican
29127,38.9,65.28622044659312,0.08308501314636284,Micropolitan,Republican
29129,42.9,7.795781673933577,0.03787450537026569,Non-core,Republican
29133,41.4,30.55761750522522,0.09072115766876043,Non-core,Republican
29135,38,37.281822966179185,0.0980417501454146,Small metro,Republican
29139,44.5,21.160758653726294,0.04469175057410352,Non-core,Republican
29141,46,35.14856382917747,0.06974197848233837,Non-core,Republican
29145,39.9,93.87368707716217,0.060036147865229844,Small metro,Republican
29147,29.7,24.221059668572174,0.10762205169248153,Micropolitan,Republican
29151,40.8,21.883354716786716,0.09100497212596052,Small metro,Republican
29153,51.6,11.480976262405209,0.04513036361510581,Non-core,Republican
29157,40.7,39.96162163469676,0.09843848913272843,Non-core,Republican
12097,35.9,292.75894005155976,0.06718795026964719,Large fringe metro,Democrat
12099,44.8,759.6620337862965,0.056944452821388145,Large fringe metro,Democrat
12101,44.5,752.6197263309292,0.040281834021189164,Large fringe metro,Republican
12103,48.1,3503.241989747522,0.048284497975721166,Large central metro,Democrat
12105,40.2,403.3548877687169,0.05298146600353633,Medium metro,Republican
12107,45.1,100.73405266857773,0.05617762987411519,Micropolitan,Republican
12109,43.7,455.2796635891987,0.04957849501691506,Large fringe metro,Republican
12111,45.1,575.9218166654001,0.044902285967693925,Medium metro,Republican
12113,39.9,185.70113005461008,0.061127659574468085,Medium metro,Republican
12115,56.1,780.6054169239713,0.043858840661189016,Medium metro,Republican
12117,39.2,1522.2004917605852,0.03937721936218292,Large fringe metro,Democrat
12119,67.4,232.89250027494916,0.04083944756150194,Small metro,Republican
12121,43.3,63.13827410707161,0.09499930993237338,Non-core,Republican
12123,42,20.89104795641468,0.09226463571297486,Non-core,Republican
12125,39.3,66.29714176148764,0.09122437604508578,Non-core,Republican
12127,46.6,502.65325182245425,0.04122895601606379,Medium metro,Republican
12129,40.6,55.67775535968096,0.06465466176993247,Medium metro,Republican
12131,44,72.56618608239897,0.06682159219175353,Small metro,Republican
12133,41.5,43.302555735061986,0.07966664033493957,Non-core,Republican
31001,37.7,55.39933070325078,0.07370613683704534,Micropolitan,Republican
31003,44.9,7.344048270046118,0.06783161239078633,Non-core,Republican
31007,48.9,0.9032302179556273,0.03857566765578635,Micropolitan,Republican
31009,53.2,0.6064544220935559,0.037122969837587005,Non-core,Republican
31013,39.4,10.082838203441861,0.07231138166389965,Non-core,Republican
51610,38.7,7162.673414329329,0.012416427889207259,Large fringe metro,Democrat
51570,40.6,2416.406847358737,0.03538800220143093,Large fringe metro,Republican
51590,40.9,995.1560133007202,0.05705564686546138,Micropolitan,Democrat
51595,35.4,835.1776827159849,0.07232049947970863,Non-core,Democrat
51620,39.4,988.2399613643242,0.08312958435207823,Non-core,Democrat
51640,45,815.8943414227475,0.1244047619047619,Non-core,Republican
51650,36.2,2665.234860204891,0.03224254090471607,Large fringe metro,Democrat
51670,36.2,2224.4734129831777,0.040376850605652756,Large fringe metro,Democrat
51678,22.3,2928.89123516144,0.08346994535519126,Non-core,Democrat
51683,34.2,4342.660134175253,0.06885345553165623,Large fringe metro,Democrat
51685,34.7,6820.44988721644,0.054823160462280036,Large fringe metro,Democrat
51700,33.5,2699.5365306691046,0.032564282914624126,Large fringe metro,Democrat
51710,30.7,4467.486226157352,0.037709291821600384,Large central metro,Democrat
51720,37.5,493.09255613503854,0.047192839707078924,Micropolitan,Republican
51735,42.4,810.0702828722467,0.027046548956661316,Large fringe metro,Republican
51740,35.3,2940.3356404805386,0.047061226574069345,Large fringe metro,Democrat
51760,34,3781.683342583656,0.041622170248444466,Large central metro,Democrat
54065,47.9,74.48728185547776,0.03903182324327492,Non-core,Republican
54067,45.1,38.036854103413106,0.0292635343846529,Non-core,Republican
54069,43.6,400.8780185521978,0.06081319976428992,Small metro,Republican
54071,50.8,8.825523089338272,0.051766237994465246,Non-core,Republican
54073,43.6,58.81523305416869,0.07578727296485038,Non-core,Republican
54075,49.1,8.369152374392225,0.046257466005845724,Non-core,Republican
54077,42.7,52.73625343935975,0.05023965396305822,Small metro,Republican
54079,41.8,166.16605000362543,0.05372562674094707,Medium metro,Republican
54081,42.2,123.21802776796059,0.03798045340590688,Small metro,Republican
54083,43.7,26.865439829037584,0.04335529142202492,Micropolitan,Republican
54085,46.8,18.681827326415863,0.0438180956892468,Non-core,Republican
54087,45.8,29.009664782697072,0.022312517821499858,Non-core,Republican
54089,49.1,33.16486425319897,0.03905008779998328,Non-core,Republican
54091,44.1,96.68863388218261,0.04340017958695001,Micropolitan,Republican
54093,49.3,16.13671451992183,0.05042886719905353,Non-core,Republican
54095,47,32.43442231444786,0.04595212318056057,Non-core,Republican
54097,41.7,67.15589909389706,0.04072892173328854,Non-core,Republican
54099,44.1,77.03854144977328,0.045072084551844444,Medium metro,Republican
54101,47.2,15.1372175215905,0.019455717354977323,Non-core,Republican
54103,46,40.333240360443305,0.050270045700041545,Non-core,Republican
54105,45.4,22.338714944979365,0.045051983057373894,Small metro,Republican
54109,44.6,42.809392709934656,0.05710410625759985,Non-core,Republican
55001,53.8,31.98965482480692,0.06962331751718795,Non-core,Republican
55005,44.2,54.12371227901048,0.09892744749630708,Non-core,Republican
55007,52.2,10.975226945669231,0.0594327990135635,Non-core,Democrat
55011,46.6,19.7058118007321,0.07599309153713299,Non-core,Republican
55013,52.8,20.11536929995299,0.06662229214570979,Non-core,Republican
55017,41.2,65.74765248718302,0.09087892363153688,Small metro,Republican
55019,37.4,28.651004782970823,0.0910585994979659,Non-core,Republican
55023,46.3,28.23633313673045,0.09942282628933159,Non-core,Republican
55025,35.1,469.29448393681497,0.06185530290078076,Medium metro,Democrat
55027,42.5,102.08553327150807,0.1237974853461005,Micropolitan,Republican
55031,42.2,33.96093837822191,0.07982842307258156,Medium metro,Democrat
55033,34.7,53.44873856924094,0.08362676056338028,Micropolitan,Republican
55037,53.6,9.337812623523071,0.09258446687143485,Micropolitan,Republican
55039,41.6,144.74559808244345,0.10842598459972733,Small metro,Republican
55043,36,45.28639366174313,0.08802803342446763,Micropolitan,Republican
55045,43.2,63.510622834890015,0.06551101285956919,Medium metro,Democrat
55049,42.8,31.085680108818806,0.07364292040997089,Medium metro,Democrat
55051,54.9,8.094078619574532,0.08636141437184292,Non-core,Republican
55055,41.1,152.56300661228732,0.08677267373380447,Micropolitan,Republican
29107,42.3,52.485876049342295,0.06409168081494057,Large fringe metro,Republican
29089,39.1,21.886577229812808,0.06147177617968673,Non-core,Republican
29095,36.8,1186.4098709915909,0.03322206791930887,Large central metro,Republican
29101,30.5,65.13397014125178,0.060540980874974545,Micropolitan,Republican
29113,37.1,95.0795104073013,0.06012690099707926,Large fringe metro,Republican
29119,37.8,43.19528760203742,0.07235119941638415,Medium metro,Republican
29125,46,16.000662710275897,0.05574003795066414,Non-core,Republican
29131,40.7,41.717723711263126,0.08300299328533291,Non-core,Republican
29137,46.5,13.380509711557453,0.06069697669051465,Non-core,Republican
29143,42,24.35179718173095,0.09888036996470731,Non-core,Republican
29149,46.4,10.933196389152208,0.06334684423856399,Non-core,Republican
29155,37.9,31.791483912757666,0.08205095460060022,Non-core,Republican
31005,45.5,0.6066921800702134,0.041474654377880185,Non-core,Republican
31011,44.8,7.834783552434732,0.07845324409741587,Non-core,Republican
31017,49.4,2.376867311251902,0.07199448846021357,Non-core,Republican
31021,45.7,13.67411376273535,0.07765545968461768,Non-core,Republican
31027,42.7,11.320610268202424,0.06551312649164678,Non-core,Republican
31033,40.4,7.91449217054629,0.08005914659907055,Non-core,Republican
